cleaned_first_batch
Business Name,Average Rating,Review Grade,Title,Review,Rating,Time,Review Count,Country,Status,Month,Month Numbers,Years
LBC Express,1.2,Bad,The most inconvenient delivery service…,"The most inconvenient delivery service ever! I'm waiting for my parcel for 14 days. And finally the tracking information says that my package will be attempted to deliver, but after the whole day of waiting there's no one who deliver it. And the update just says that I refuse to accept even though there's no one who deliver it!",1,23-Aug-20,1,PH,NULL,Aug,8,2020
LBC Express,1.2,Bad,LBC The most mismanaged company ever,"The most mismanaged company ever. Two years of complete misery and frustration. No organization, no communication, no customer service. Any other shipping company is better than Lazy Bas Cuts",1,17-Nov-20,1,PH,NULL,Nov,11,2020
Ninja Van,1.2,Bad,The most unreliable and disappointing…,"The most unreliable and disappointing courier i've ever seen in SG, even the infamous Singpost can deliver more reliably and consistently than ninjavan. My package got 'lost' for god knows what reason, they ensured to provide updates, but only after calling them a few times. When they finally informed me my package is missing, all they could do is to get me to crawl back to my seller and ask them for a refund, wiping their hands off all their issues. Its no wonder there's so many bad reviews of them, utterly disappointing.",1,1-Apr-21,1,SG,NULL,Apr,4,2021
PNXBET,4.8,Excellent,The new withdrawal method is awful,"The new withdrawal method is awful, you need to transfer your funds to a bitcoin wallet,and then trade that money to another player who converts to other currency.They need to bring back the direct withdrawal to G-Cash or Bank Accounts.",1,8-Mar-21,1,PH,NULL,Mar,3,2021
Flowerstore.ph,4.0,Great,Fail!,"The note was not included, and the white paper wrapped in the flowers have stains.",1,26-Oct-18,1,PH,Verified,Oct,10,2018
Moneymax,4.8,Excellent,An Adept Advisor Accomodated Me…,"The one who assisted me,Ras has heen very informative and accomodating.He excellently and clearly explained everything I ought to know.He did his job very well.Kudos to him",5,10-Sep-21,1,PH,Invited,Sep,9,2021
Shopee,1.8,Poor,The only reason why I stopped shopping…,The only reason why I stopped shopping at shopee is because Kris Aquino endorses the shopping site. Please remember how much her family has done to our country. I am hoping that shopee remove her (kris Aquino) as an endorser. Let’s have respect on ourselves. Let’s all boycott on all her endorses.,1,31-Oct-20,2,CA,NULL,Oct,10,2020
Flowerstore.ph,4.0,Great,So disappointed with Flowerstore.ph,The order I placed for Valentine's Day DID NOT arrive!! No notice or reply to my follow-ups. Customer hotline was useless as there is no one who answers just automated recording. Will NEVER purchase again from this online store! 👎👎,1,15-Feb-22,1,PH,NULL,Feb,2,2022
Sendflowerstophilippines,4.2,Great,The order arrived as planned but it was…,The order arrived as planned but it was incomplete as there was no balloon.  Also some of the chocolate was melted,4,5-Nov-21,2,US,Invited,Nov,11,2021
Flowerstore.ph,4.0,Great,Will definitely order again,"The order arrived within the schedule they've provided and I was also contacted prior to the delivery. The flowers were fresh and beautifully arranged, the personal note was also present.",5,19-Feb-20,1,PH,Invited,Feb,2,2020
Flowerstore.ph,4.0,Great,The order did not arrive on the day and…,The order did not arrive on the day and time when it was supposed to r delivered. Very disappointed. Would not recommend.,1,14-Feb-19,1,PH,Verified,Feb,2,2019
Flowerstore.ph,4.0,Great,Super sad :(,The order pushed through but they emailed me and saying they cant cater the location. They should be putting a better website that will not take our orders or money if they cant cater it.,1,1-Jul-19,2,JP,Verified,Jul,7,2019
THEKULT.COM,3.8,Great,The package arrived in good condition…,The package arrived in good condition and in a timely fashion.,4,10-Mar-20,1,US,Invited,Mar,3,2020
Entrego,1.4,Bad,The package arrived today...just on time.A well-packed package and in good condition.Thanks for the delivery of my items....a job  well-done....excellent,The package arrived today...just on time....ell-packed and in good condition...thanks for the delivery of my items....an excellent service,5,8-Sep-20,1,PH,NULL,Sep,9,2020
Flowerstore.ph,4.0,Great,Commendation,"The packaging and presentation of their products was superb! Also, they are very responsive to inquiries and eve their drivers respond to instructions too! Probably the best gift and flower shop in the PH",5,26-Sep-20,1,PH,NULL,Sep,9,2020
THEKULT.COM,3.8,Great,The packaging is so great,The packaging is so great! You can no longer worry about your products being delivered. All items are authentic and in their best condition! I really love the Elizabeth Arden perfumes and I got them at a very reasonable price! Thank you so much!,5,10-Mar-20,1,PH,Invited,Mar,3,2020
Flowerstore.ph,4.0,Great,Great looking roses,The packaging may be on the cheap side but the flowers look great!,4,8-Oct-18,1,PH,Verified,Oct,10,2018
Shopee,1.8,Poor,Add to cart!,The pandemic made me download shopee and it's a joy to receive your parcels every time!,4,"Updated Dec 10, 2020",1,JP,Updated,Dec,12,2020
PawnHero & Marketplace,4.2,Great,The pawned gadgets is not sealed…,The pawned gadgets is not sealed therefore it is not safe for the client,2,12-May-19,1,PH,Verified,May,5,2019
Mabuhay Travel,4.9,Excellent,Very helpful,"The people who served me were very helpful. I felt very assured as they assisted me with finding the cheapest and most suitable ticket for me. Overall, it was a very nice experience.",5,21-Feb-17,1,GB,NULL,Feb,2,2017
Globe Telecom,1.1,Bad,The performance and speed are both…,"The performance and speed are both quite poor. We paid for at least adequate internet, but the connection was so slow that we couldn't accomplish much. We couldn't even stand to use it. We even upped our subscription to get a better connection, but it's so frustrating that it keeps loading and taking an hour to complete.",1,"Jul. 28, 2021",1,PH,NULL,Jul,7,2021
Globe Telecom,1.1,Bad,The performance and speed are both…,"The performance and speed are both quite poor. We paid for at least adequate internet, but the connection was so slow that we couldn't accomplish much. We couldn't even stand to use it. We even upped our subscription to get a better connection, but it's so frustrating that it keeps loading and taking an hour to complete.",1,28-Jul-21,1,PH,NULL,Jul,7,2021
Globe Telecom,1.1,Bad,Just horrible,"The performance and speed is very bad. We paid to get at least good wifi, but the performance was just slow that we could barely do anything.",1,17-Jul-21,1,PH,NULL,Jul,7,2021
Globe Telecom,1.1,Bad,Just horrible,"The performance and speed is very bad. We paid to get at least good wifi, but the performance was just slow that we could barely do anything.",1,"Jul. 17, 2021",1,PH,NULL,Jul,7,2021
THEKULT.COM,3.8,Great,The perfume I bought smells bad,"The perfume I bought smells bad, its not like the original that I bought in Singapore.",1,10-Mar-20,1,PH,Invited,Mar,3,2020
THEKULT.COM,3.8,Great,The perfume I got is fake,The perfume I got is fake. Seal is tampered when I received it. Serial number at the box and bottom of bottle was scratched off. Such a waste of my hard-earned money.,1,10-Mar-20,1,PH,Invited,Mar,3,2020
THEKULT.COM,3.8,Great,The perfume smelled differently than…,The perfume i recieved smelled differently than the ones i have. I. Not sure what i got is an authentic one,2,15-Mar-20,1,PH,Invited,Mar,3,2020
THEKULT.COM,3.8,Great,The perfumes here are way cheaper than…,The perfumes here are way cheaper than the mall price and they’re authentic! Same-day delivery’s amazing too.,5,11-Mar-20,2,PH,Invited,Mar,3,2020
THEKULT.COM,3.8,Great,The perfumes i have purchased are…,The perfumes i have purchased are great. 👍,5,19-Mar-20,1,PH,Verified,Mar,3,2020
PawnHero & Marketplace,4.2,Great,The person who assisted me told me that…,"The person who assisted me told me that my item has been approved at a certain amount but when she came back she gave a lesser amount from the final approver so I had no choice but to accept it. The process is inconsistent. Also, if you already gave me an amount, it shouldn't be lessened at the final stage.",1,22-Jan-20,1,PH,Verified,Jan,1,2020
Mabuhay Travel,4.9,Excellent,The person who deal with my booking is…,The person who deal with my booking is very helpful.,5,6 days ago,1,GB,NULL,Feb,2,ago
Mabuhay Travel,4.9,Excellent,The person who handled our reservations…,The person who handled our reservations is very helpfull and kind.,5,13-Dec-21,3,GB,Verified,Dec,12,2021
Mabuhay Travel,4.9,Excellent,The personnel who has assisted me,"The personnel who has assisted me, Anne, is extremely helpful, efficient and able to assist even at very short notice for an urgent/emergency travel. Anne was patient in my multiple requests for information, and was able to deliver a first-rate service. She is now officially my “go to” travel agent for all future travel to Philippines. Many thanks Anne.",5,12-Jun-19,5,GB,Verified,Jun,6,2019
PawnHero & Marketplace,4.2,Great,The pilot jaypee mendoza was courteous,The pilot jaypee mendoza was courteous. The remittance of the loan was on time as promised.,4,23-Apr-20,1,PH,Verified,Apr,4,2020
PNXBET,4.8,Excellent,Not bad,"The pnx is great, its legit and highly recommend ed",5,20-Mar-20,1,PH,NULL,Mar,3,2020
Singlife Philippines,4.6,Excellent,"Fast, Easy & Hassle Free. Worth the price!",The policy is very affordable & trustworthy.,5,"Oct. 29, 2021",1,PH,Invited,Oct,10,2021
Ninja Van,1.2,Bad,The poor courier is unable to give an…,"The poor courier is unable to give an ETA of the parcel due to high volumes every delivery. Then how does Ninjavan expect an answer from the customer if they are at home when the courier is unable to estimate the delivery time? Perhaps they could look into matching the customer expectations with what they are providing, thanks",2,11-Dec-20,1,SG,NULL,Dec,12,2020
Globe Telecom,1.1,Bad,The poorest and the worst customer…,"The poorest and the worst customer service company I ever experienced. I bought a globe MyFi LTE on their Globe Online Shop linked through GCash. The item isn't working(won't charge and won't turn on for more than a minute). I sent them an email, FB messenger, and commented on their FB post. But they never offered a resolution. I went to their Iligan City branch. I was advised to book an appointment online. The CSR was arrogant while talking to me. I even asked if I could just leave the item and they could ship it back to me, but he said no. So, I booked an appointment and went there last August 4, 2021(1:30 pm appointment) though I'm on a tight schedule. I arrived at 1 pm and was advised to wait as another person was talking to the only one available CSR. I was even told that the customer had a 1 pm appointment. After waiting for several minutes, a lady customer came and was claiming that she has a 1 pm appointment too. To my surprise, how could they book two slots at the same time when they only have one available CSR. According to their text advisory, 20 minutes late will forfeit your appointment. And the lady was more than 20 minutes late for a 1 pm appointment. I asked to talk to a manager, so I could sort things out as I've been waiting for more than 20 minutes beyond my scheduled slot. But they never let me. The next available CSR entertained the late customer and was grinning trying to mock me. He was very arrogant and unprofessional. They were proud about providing poor service. So I went home disappointed and told myself not to talk to their rude and unprofessional Iligan City branch CSR's again. Now they are giving me a hard time for a refund or replacement. They still want me to visit their local branch after my experience with them. I guess this company never value their customers. I was disappointed that a big company like Globe telecom employs unprofessional and incompetent individuals at their Iligan City branch. They have no problem posting my GCash payment, but it's too hard to deal with them after an issue. Let's not support this kind of company. I hope a more decent Telecom company will be available in my area soon.",1,6-Sep-21,1,PH,NULL,Sep,9,2021
